PhraseId,SentenceId,Phrase,Sentiment,length,word_length,label
131872,7109,dicey,1,1,5,test
1383,51,chapter,2,1,7,test
49302,2412,underlies,2,1,9,test
12237,523,engrossing,4,1,10,test
43853,2124,threatened,2,1,10,test
6955,278,book,2,1,4,test
140674,7632,meets-John,3,1,10,test
38789,1850,appetizer,2,1,9,test
9590,399,existence,2,1,9,test
6547,260,leaps,2,1,5,test
34359,1612,thoroughfare,2,1,12,test
2763,106,religious,2,1,9,test
154794,8467,sputters,2,1,8,test
142047,7705,seater,2,1,6,test
89997,4682,croaks,2,1,6,test
8360,347,affair,1,1,6,test
57230,2882,Aggravating,1,1,11,test
79744,4106,adorably,3,1,8,test
1461,53,interesting,3,1,11,test
102617,5403,spawned,2,1,7,test
80651,4152,lake,2,1,4,test
35501,1670,underground,2,1,11,test
54116,2688,winningly,3,1,9,test
41214,1975,unerring,3,1,8,test
109917,5822,moodiness,1,1,9,test
60938,3077,exchange,2,1,8,test
19953,884,transcendence,3,1,13,test
124445,6685,family-oriented,3,1,15,test
24880,1134,notable,3,1,7,test
377,14,about,2,1,5,test
14241,614,strains,1,1,7,test
73846,3777,Dalloway,2,1,8,test
37026,1754,Nemesis,1,1,7,test
47626,2321,dimension,2,1,9,test
137857,7460,lingual,2,1,7,test
145509,7909,celebrityhood,2,1,13,test
8478,351,hell,0,1,4,test
53694,2665,coastal,2,1,7,test
25648,1171,sluggish,1,1,8,test
9732,404,yelling,2,1,7,test
27861,1279,Stays,2,1,5,test
127793,6872,Carlito,2,1,7,test
20816,929,earns,2,1,5,test
44480,2155,brogue,2,1,6,test
55350,2761,stuporously,2,1,11,test
105847,5586,Laissez,2,1,7,test
110142,5832,Freddy,2,1,6,test
17896,779,comedian,2,1,8,test
1817,67,gets,2,1,4,test
18888,828,obsession,2,1,9,test
111516,5917,sweaty,2,1,6,test
15538,666,anomie,2,1,6,test
93610,4881,reminiscence,2,1,12,test
110833,5872,Snide,0,1,5,test
13793,595,meditative,3,1,10,test
26805,1229,Seth,2,1,4,test
67185,3409,aristocrat,2,1,10,test
114072,6065,cues,2,1,4,test
30510,1417,enhancing,3,1,9,test
47,1,amuses,3,1,6,test
15096,649,terrible,1,1,8,test
6072,242,hollow,1,1,6,test
13829,595,side,2,1,4,test
5499,218,workable,2,1,8,test
111386,5907,at-a-frat-party,2,1,15,test
27567,1266,pipeline,2,1,8,test
121787,6526,innate,2,1,6,test
131616,7091,deathly,1,1,7,test
40158,1923,Hitler,1,1,6,test
100636,5282,Floyd,2,1,5,test
132705,7154,insulted,1,1,8,test
13628,584,older,1,1,5,test
49177,2403,Circuit,2,1,7,test
14001,603,pleasant,4,1,8,test
6165,245,greatest,3,1,8,test
9527,396,trash,0,1,5,test
136231,7364,whopping,2,1,8,test
1445,52,lie,1,1,3,test
57469,2899,overburdened,2,1,12,test
55443,2767,stardom,2,1,7,test
120266,6430,character-who-shall,2,1,19,test
8969,374,Shiner,3,1,6,test
125302,6732,sorriest,1,1,8,test
9861,412,suffers,2,1,7,test
37647,1790,Nights,2,1,6,test
139818,7587,Verne,2,1,5,test
3279,124,images,2,1,6,test
15468,662,shtick,1,1,6,test
18517,812,appealing,3,1,9,test
17233,748,complexity,3,1,10,test
7340,300,spark,2,1,5,test
68392,3470,frustrates,1,1,10,test
40769,1953,hereby,2,1,6,test
27670,1270,gates,3,1,5,test
14771,635,positive,3,1,8,test
146686,7979,reinforcement,2,1,13,test
51169,2518,Frankenstein-like,2,1,17,test
31858,1492,primarily,2,1,9,test
45081,2190,Meyjes,2,1,6,test
15486,663,subversive,1,1,10,test
150797,8218,Lauper,2,1,6,test
17641,763,domestic,2,1,8,test
10525,444,disconnection,2,1,13,test
1099,40,date,2,1,4,test
17610,762,stage,2,1,5,test
45973,2236,Kirsten,2,1,7,test
42924,2073,acrid,1,1,5,test
71693,3657,parties,2,1,7,test
155814,8528,believed,2,1,8,test
12919,554,grinder,2,1,7,test
117180,6252,expose,2,1,6,test
33869,1590,attendant,2,1,9,test
26292,1204,E.T,2,1,3,test
77773,3999,cold-hearted,1,1,12,test
32711,1533,hackneyed,1,1,9,test
70612,3599,Ganesh,2,1,6,test
4228,160,universal,2,1,9,test
837,30,actually,2,1,8,test
13566,582,movie-star,2,1,10,test
53935,2677,screwed,2,1,7,test
117333,6260,transparency,2,1,12,test
83117,4289,amusement,3,1,9,test
972,36,They,2,1,4,test
1683,62,ties,2,1,4,test
50253,2470,Spade,2,1,5,test
368,14,has,2,1,3,test
96816,5058,mire,2,1,4,test
78819,4056,refreshes,3,1,9,test
7748,315,comparison,2,1,10,test
11696,504,father-and-son,2,1,14,test
24414,1109,visuals,2,1,7,test
7275,297,appearance,2,1,10,test
123622,6638,alienating,1,1,10,test
102060,5372,Karim,2,1,5,test
124352,6678,fearing,2,1,7,test
47774,2328,multitude,3,1,9,test
1179,43,disturb,1,1,7,test
65609,3325,drivel,1,1,6,test
79943,4119,Uwe,2,1,3,test
31056,1448,spikes,2,1,6,test
279,11,little,2,1,6,test
35293,1658,nerve,2,1,5,test
45301,2203,conflicted,2,1,10,test
131920,7111,beer-fueled,3,1,11,test
8186,338,watch,2,1,5,test
72116,3683,forefront,3,1,9,test
24650,1122,fax,3,1,3,test
67013,3401,smeared,2,1,7,test
119539,6390,fashioning,2,1,10,test
20621,920,Grey,2,1,4,test
46856,2281,punishment,2,1,10,test
77501,3986,cornpone,2,1,8,test
115283,6140,lawyers,2,1,7,test
114090,6065,Jeong-Hyang,2,1,11,test
113858,6052,disaffected-indie-film,2,1,22,test
2132,81,screenwriters,2,1,13,test
52521,2599,giggles,3,1,7,test
67098,3405,portraits,2,1,9,test
46669,2271,negated,2,1,7,test
3299,124,unlikely,2,1,8,test
119486,6388,enables,2,1,7,test
136673,7389,pretence,2,1,8,test
38619,1840,Olivier,2,1,7,test
51430,2532,bores,1,1,5,test
138625,7510,psychiatrist,2,1,12,test
11291,486,tell,2,1,4,test
146580,7972,hypocrisies,2,1,11,test
21848,978,Club,2,1,4,test
35520,1672,chiller,2,1,7,test
32014,1498,distinctive,3,1,11,test
138393,7491,give-and-take,2,1,13,test
99282,5206,t-tell,2,1,6,test
10215,430,scene,2,1,5,test
139824,7587,Leagues,2,1,7,test
137650,7448,Spiderman,2,1,9,test
133095,7178,heavyweight,2,1,11,test
37893,1802,authentically,3,1,13,test
33769,1588,3\/4th,2,1,6,test
109080,5776,forwards,2,1,8,test
52750,2612,gloss,2,1,5,test
28462,1316,trims,2,1,5,test
107188,5664,Na,2,1,2,test
182,6,in,2,1,2,test
124675,6699,Starship,2,1,8,test
65772,3334,barking-mad,2,1,11,test
64542,3266,relied,2,1,6,test
4031,152,Mediocre,1,1,8,test
59246,2989,collective,3,1,10,test
97302,5087,preciseness,2,1,11,test
14757,635,chain,2,1,5,test
9203,384,pitifully,1,1,9,test
31574,1478,craft,2,1,5,test
104136,5491,recovering,2,1,10,test
16748,723,camp,2,1,4,test
75020,3847,adorns,2,1,6,test
23337,1058,Padre,2,1,5,test
60138,3033,gratingly,2,1,9,test
39763,1899,Graffiti,2,1,8,test
116934,6238,fresher,2,1,7,test
49743,2440,comically,3,1,9,test
16203,700,heavily,2,1,7,test
12023,516,straightforward,3,1,15,test
9559,398,Southern,2,1,8,test
56018,2801,hounds,2,1,6,test
137314,7430,lectured,2,1,8,test
22323,1005,fad,1,1,3,test
80019,4122,groaners,1,1,8,test
98954,5190,expansion,2,1,9,test
32881,1539,weakness,2,1,8,test
50247,2469,neophyte,2,1,8,test
123287,6616,faraway,2,1,7,test
129220,6949,piles,2,1,5,test
18077,788,wintry,2,1,6,test
94700,4941,vacation,2,1,8,test
56327,2824,Saturday,2,1,8,test
27121,1248,weakly,2,1,6,test
36924,1749,Gator-bashing,2,1,13,test
31763,1488,surest,2,1,6,test
26675,1223,lobbyists,2,1,9,test
16851,729,uninteresting,1,1,13,test
28611,1322,fizz,2,1,4,test
700,25,start,2,1,5,test
16721,722,Hutchins,2,1,8,test
22441,1013,muy,2,1,3,test
8426,350,resurrect,2,1,9,test
5905,236,values,2,1,6,test
21923,980,trial,2,1,5,test
2497,95,theatres,2,1,8,test
15605,668,states,2,1,6,test
6179,245,shadows,2,1,7,test
79817,4112,Privates,2,1,8,test
48888,2387,rough-hewn,2,1,10,test
38923,1856,insignificance,1,1,14,test
10185,427,exaggerated,2,1,11,test
26065,1193,hit,3,1,3,test
59707,3011,Confessions,2,1,11,test
14368,619,settles,2,1,7,test
16872,730,burn,2,1,4,test
65464,3316,Je-Gyu,2,1,6,test
9983,419,Attal,2,1,5,test
41824,2013,swung,2,1,5,test
133066,7177,naturalness,2,1,11,test
24808,1131,born,2,1,4,test
96113,5020,action-adventure,2,1,16,test
39739,1897,perform,3,1,7,test
140524,7625,swingers,2,1,8,test
25967,1188,toes,2,1,4,test
63182,3195,indulge,2,1,7,test
71216,3634,fillers,2,1,7,test
39497,1886,Texan,2,1,5,test
123434,6626,identification,2,1,14,test
4917,191,dragons,1,1,7,test
20075,890,assembly,2,1,8,test
48517,2371,Cineasts,2,1,8,test
86075,4456,overstuffed,1,1,11,test
15001,645,unapologetically,2,1,16,test
148,4,Shakespearean,2,1,13,test
33329,1561,claustrophobic,1,1,14,test
107646,5689,escaped,2,1,7,test
108336,5733,jealous,1,1,7,test
85309,4411,Holland,2,1,7,test
68474,3473,paste,2,1,5,test
97060,5073,twirls,2,1,6,test
120367,6435,punchy,2,1,6,test
60829,3071,Hjejle,2,1,6,test
16019,688,Woven,2,1,5,test
47715,2325,Tootsie,3,1,7,test
61319,3099,enactments,2,1,10,test
5814,231,madmen,2,1,6,test
22468,1015,Includes,2,1,8,test
55025,2741,immediately,2,1,11,test
74642,3827,therefore,2,1,9,test
61793,3122,crowd-pleasing,3,1,14,test
1399,51,poet,2,1,4,test
130399,7024,Kahlories,2,1,9,test
52111,2572,long-winded,1,1,11,test
1284,48,'m,2,1,2,test
40804,1955,teams,2,1,5,test
85996,4449,candidate,2,1,9,test
41624,2003,shortest,2,1,8,test
102012,5369,egregious,2,1,9,test
42203,2032,clears,2,1,6,test
54703,2722,Johnny,2,1,6,test
106173,5607,affectionately,3,1,14,test
30474,1414,entranced,2,1,9,test
126326,6790,earmarks,2,1,8,test
79275,4082,depicted,2,1,8,test
124669,6699,scary-funny,3,1,11,test
84893,4390,plates,2,1,6,test
23288,1055,71,2,1,2,test
89549,4656,besotted,2,1,8,test
89169,4634,renders,2,1,7,test
34327,1611,suspected,2,1,9,test
42991,2076,hippest,3,1,7,test
454,16,modest,3,1,6,test
107746,5694,ladles,2,1,6,test
142976,7761,Laced,1,1,5,test
120547,6446,Fatale,2,1,6,test
81171,4182,wise-cracker,2,1,12,test
77065,3965,CQ,2,1,2,test
1123,41,writers,2,1,7,test
28305,1305,top-notch,4,1,9,test
47796,2329,mission,2,1,7,test
77410,3982,127,2,1,3,test
3702,139,were,2,1,4,test
31385,1467,scale,2,1,5,test
49939,2450,ascertain,2,1,9,test
102732,5412,Marker,2,1,6,test
105195,5555,updatings,2,1,9,test
113046,6002,tongues,2,1,7,test
53046,2630,riveted,4,1,7,test
140779,7637,underrated,2,1,10,test
88514,4599,unabashedly,2,1,11,test
55765,2789,heroic,4,1,6,test
101920,5365,26,2,1,2,test
53642,2663,post-feminist,2,1,13,test
83568,4319,dearly,3,1,6,test
39509,1886,church,2,1,6,test
40902,1960,Picnic,2,1,6,test
21481,961,studio,2,1,6,test
1671,62,history,2,1,7,test
34309,1611,featuring,2,1,9,test
98695,5176,gays,2,1,4,test
56766,2853,arguably,2,1,8,test
31255,1460,Jeffrey,2,1,7,test
22870,1035,abuse,1,1,5,test
39458,1884,Cliffhanger,3,1,11,test
12991,559,rivalry,2,1,7,test
83099,4288,less-compelling,1,1,15,test
2151,82,Phillip,2,1,7,test
146540,7971,Ho-Tep,2,1,6,test
1852,69,things,2,1,6,test
62916,3183,guffaw,2,1,6,test
64761,3279,comfy,3,1,5,test
64405,3260,snappy,3,1,6,test
123743,6644,microscope,2,1,10,test
4347,165,devolves,1,1,8,test
127010,6829,Pompeo,2,1,6,test
97500,5099,Lux,2,1,3,test
39113,1866,brow,3,1,4,test
40278,1929,cross-section,2,1,13,test
68459,3473,Python,3,1,6,test
18577,816,inform,2,1,6,test
11283,486,MTV,2,1,3,test
33898,1591,Fabulous,4,1,8,test
35523,1673,follow-up,2,1,9,test
42988,2076,hottest,2,1,7,test
154951,8476,dramatics,2,1,9,test
143571,7793,Oliveira,2,1,8,test
19,1,what,2,1,4,test
83172,4293,favour,3,1,6,test
22600,1021,unadulterated,2,1,13,test
3193,120,alone,2,1,5,test
59993,3027,Wesley,2,1,6,test
153797,8400,grayish,1,1,7,test
26141,1198,lika,2,1,4,test
5402,216,'ve,2,1,3,test
101790,5358,zeitgeist,2,1,9,test
18100,789,repartee,2,1,8,test
86767,4495,studio-produced,2,1,15,test
81616,4209,\*\*\*\*,2,1,8,test
67594,3430,signpost,2,1,8,test
106833,5642,hairpiece,2,1,9,test
9880,413,Bearable,2,1,8,test
61814,3124,acidic,2,1,6,test
45294,2203,visceral,2,1,8,test
77130,3967,Hardwood,2,1,8,test
64509,3265,dangers,1,1,7,test
106624,5631,afford,2,1,6,test
38932,1856,Whiffle-Ball,2,1,12,test
19529,856,extreme,2,1,7,test
55783,2789,tortuous,0,1,8,test
94223,4917,blunder,1,1,7,test
3467,128,rush,1,1,4,test
85971,4448,explanations,2,1,12,test
13298,572,levels,2,1,6,test
60513,3055,confirms,2,1,8,test
23010,1042,baffling,2,1,8,test
1613,60,Transforms,2,1,10,test
27045,1243,eye-catching,4,1,12,test
2067,78,substitutes,2,1,11,test
95733,5000,Cows,2,1,4,test
90288,4700,pleased,4,1,7,test
33886,1591,cellophane-pop,2,1,14,test
140210,7608,apocalypse,2,1,10,test
22607,1022,hybrid,2,1,6,test
49372,2415,'em,2,1,3,test
110318,5842,popped,2,1,6,test
136579,7383,comfortably,3,1,11,test
105208,5555,Morph,2,1,5,test
40219,1927,impudent,1,1,8,test
140503,7624,bucked,2,1,6,test
56778,2853,versatile,2,1,9,test
133811,7220,imitator,2,1,8,test
37246,1768,skateboards,2,1,11,test
330,12,be,2,1,2,test
63713,3226,organic,3,1,7,test
12668,545,Barry,2,1,5,test
53049,2630,seats,2,1,5,test
44328,2148,cheat,1,1,5,test
74796,3834,monologue,2,1,9,test
32840,1538,ilk,2,1,3,test
141797,7692,congratulate,2,1,12,test
19746,870,bless,2,1,5,test
2114,81,execution,2,1,9,test
20236,900,endgame,2,1,7,test
2757,106,where,2,1,5,test
864,32,self-indulgent,1,1,14,test
14207,612,tongue-in-cheek,3,1,15,test
28676,1327,larger-than-life,2,1,16,test
28615,1323,Control-Alt-Delete,1,1,18,test
136823,7400,rooms,2,1,5,test
35204,1655,strongest,3,1,9,test
25562,1168,insulting,1,1,9,test
2860,109,visually,3,1,8,test
1146,42,at,2,1,2,test
137146,7418,Magnolia,2,1,8,test
152647,8330,kilt-wearing,2,1,12,test
61479,3107,look-see,2,1,8,test
78146,4021,air-conditioning,2,1,16,test
59841,3018,Golden,3,1,6,test
31710,1486,pseudo-serious,2,1,14,test
77109,3966,Yale,2,1,4,test
53712,2667,Halos,2,1,5,test
92389,4810,lullaby,2,1,7,test
20188,898,distaste,1,1,8,test
106457,5622,ongoing,2,1,7,test
78899,4059,oppositions,2,1,11,test
122697,6583,discern,2,1,7,test
92364,4809,bleu,2,1,4,test
137440,7435,Italy,2,1,5,test
147223,8010,critically,2,1,10,test
38392,1828,devastating,0,1,11,test
5643,224,bland,1,1,5,test
122458,6566,tenth,2,1,5,test
4294,163,toxic,1,1,5,test
115383,6148,entertainments,2,1,14,test
9084,379,easier,2,1,6,test
98068,5137,arrogance,2,1,9,test
4452,167,famous,2,1,6,test
101635,5349,restage,2,1,7,test
74875,3839,deep-sixed,2,1,10,test
65593,3323,calibre,2,1,7,test
97430,5096,Alternating,2,1,11,test
79434,4091,jabs,1,1,4,test
73024,3729,acclaimed,3,1,9,test
33605,1577,winter,2,1,6,test
38028,1808,bubbles,2,1,7,test
16966,736,Cranky,1,1,6,test
44578,2159,punchier,3,1,8,test
87912,4565,sytle,2,1,5,test
51007,2510,1933,2,1,4,test
43696,2118,adjective,2,1,9,test
121275,6493,irrelevancy,1,1,11,test
79287,4083,reconstruction,2,1,14,test
12044,517,profoundly,3,1,10,test
17122,743,fogging,2,1,7,test
27973,1284,Frankenstein,2,1,12,test
68790,3494,addresses,2,1,9,test
152692,8331,tear-jerking,3,1,12,test
33212,1556,races,2,1,5,test
77845,4003,Spanish,2,1,7,test
60698,3066,duplicate,2,1,9,test
25900,1187,Yellow,2,1,6,test
2782,107,memory,2,1,6,test
8027,328,fabricated,1,1,10,test
12439,532,uncanny,3,1,7,test
147149,8007,personnel,2,1,9,test
49959,2452,McGrath,1,1,7,test
7350,300,ca,2,1,2,test
37714,1793,conditioning,2,1,12,test
78291,4028,Clements,2,1,8,test
142736,7747,parlance,2,1,8,test
12122,519,costume,2,1,7,test
122277,6554,Ia,2,1,2,test
67233,3411,waits,2,1,5,test
113683,6042,self-satisfied,2,1,14,test
89808,4673,interludes,2,1,10,test
28419,1314,solely,2,1,6,test
130614,7037,Jiri,2,1,4,test
116625,6219,Redgrave,2,1,8,test
135744,7334,Tully,2,1,5,test
145160,7886,bow-wow,2,1,7,test
13913,599,Falsehoods,2,1,10,test
4098,154,fighting,2,1,8,test
73605,3763,title-bout,2,1,10,test
104855,5537,Mai,2,1,3,test
45542,2212,Heller,2,1,6,test
31817,1490,naught,2,1,6,test
53774,2669,formed,2,1,6,test
421,15,judgment,2,1,8,test
57789,2911,housing,2,1,7,test
94394,4926,tendency,3,1,8,test
8548,353,mysteries,2,1,9,test
44200,2143,assesses,1,1,8,test
64462,3263,envious,2,1,7,test
91862,4781,misdemeanor,1,1,11,test
149818,8157,blatantly,2,1,9,test
689,25,plot,2,1,4,test
116996,6241,uncharismatically,1,1,17,test
25824,1182,anyway,2,1,6,test
29824,1383,tribute,3,1,7,test
121142,6487,ecological,3,1,10,test
81578,4207,Paramount,2,1,9,test
3030,114,get,2,1,3,test
7000,280,reaching,2,1,8,test
38332,1825,Cherish,3,1,7,test
71689,3657,apartments,2,1,10,test
82765,4275,tools,2,1,5,test
55870,2793,word-of-mouth,2,1,13,test
69959,3559,likably,2,1,7,test
28203,1297,favored,3,1,7,test
78243,4026,abroad,2,1,6,test
31366,1466,severe,2,1,6,test
112270,5961,Oscar-nominated,4,1,15,test
102277,5382,sufficiently,3,1,12,test
25044,1142,Discursive,1,1,10,test
48368,2361,close-ups,2,1,9,test
88379,4592,Maggio,2,1,6,test
19352,850,cartoons,2,1,8,test
147960,8052,Doors,2,1,5,test
94348,4923,commenting,2,1,10,test
9050,377,apex,2,1,4,test
120973,6476,sunset,2,1,6,test
63192,3195,Eileen,2,1,6,test
110086,5829,resorts,2,1,7,test
54862,2732,diss,2,1,4,test
2472,94,results,2,1,7,test
37534,1784,introduction,2,1,12,test
42065,2025,enormously,2,1,10,test
12591,541,sugar-coated,2,1,12,test
47287,2304,expressiveness,2,1,14,test
18701,820,Curling,2,1,7,test
134660,7267,advances,3,1,8,test
139504,7568,20-car,2,1,6,test
23881,1084,weaponry,2,1,8,test
37238,1768,P.O.V.,2,1,6,test
44653,2164,pulpy,1,1,5,test
15734,675,job,2,1,3,test
113881,6053,seduced,3,1,7,test
89502,4654,warned,1,1,6,test
138381,7491,Sabara,2,1,6,test
106788,5640,expertly,3,1,8,test
60509,3055,Cosby-Seinfeld,2,1,14,test
46707,2272,noise,2,1,5,test
100461,5270,animaton,2,1,8,test
48695,2377,Myers,3,1,5,test
49015,2393,derivative,3,1,10,test
22279,1002,thoroughly,2,1,10,test
77025,3961,signature,2,1,9,test
101933,5365,aggressiveness,2,1,14,test
62302,3149,Pasolini,2,1,8,test
146598,7975,invested,2,1,8,test
107267,5668,intricately,3,1,11,test
18609,817,Leery,2,1,5,test
10401,437,shaking,2,1,7,test
86171,4460,Weaver,2,1,6,test
32833,1538,elevate,3,1,7,test
25777,1179,action-oriented,2,1,15,test
72346,3697,bristles,2,1,8,test
106082,5601,junk,2,1,4,test
138157,7475,time-it-is,2,1,10,test
121768,6524,unnoticed,1,1,9,test
113662,6042,proposes,2,1,8,test
38013,1807,unaffected,2,1,10,test
130130,7007,gobbler,2,1,7,test
147103,8005,800,2,1,3,test
139881,7589,Iran,2,1,4,test
101301,5324,tov,2,1,3,test
731,27,clearly,2,1,7,test
82811,4276,empathizes,2,1,10,test
11373,488,allow,2,1,5,test
4442,167,kids,2,1,4,test
153960,8411,still-inestimable,2,1,17,test
138242,7482,gurus,2,1,5,test
3126,118,300,2,1,3,test
109380,5792,argument,2,1,8,test
16665,720,Twenty-three,2,1,12,test
95865,5009,chicanery,2,1,9,test
22539,1020,cheesy,1,1,6,test
358,13,are,2,1,3,test
24800,1130,glasses,2,1,7,test
93890,4898,contenders,3,1,10,test
119033,6362,placed,2,1,6,test
1586,59,swaying,2,1,7,test
23095,1046,multiple,2,1,8,test
61271,3096,crowded,2,1,7,test
28913,1339,earnestness,3,1,11,test
51694,2548,refusing,2,1,8,test
3854,147,cowering,2,1,8,test
4292,163,cross,2,1,5,test
36491,1725,tissues,2,1,7,test
10264,431,context,2,1,7,test
146665,7978,15-year,2,1,7,test
42265,2034,plans,2,1,5,test
18935,831,lore,2,1,4,test
52136,2573,sits,2,1,4,test
35316,1660,tied,2,1,4,test
32340,1515,brusqueness,2,1,11,test
145869,7930,interestingly,3,1,13,test
19986,886,peels,2,1,5,test
136543,7382,doting,2,1,6,test
66370,3365,McDonald,2,1,8,test
5583,221,stories,2,1,7,test
9056,378,Gooding,2,1,7,test
68304,3466,sneers,2,1,6,test
22601,1021,thrills,4,1,7,test
57536,2902,above-average,3,1,13,test
134872,7279,caricature,1,1,10,test
31074,1449,vainly,1,1,6,test
31496,1474,manifestation,2,1,13,test
59176,2985,societies,2,1,9,test
7421,301,merit,2,1,5,test
774,28,theater,3,1,7,test
134,4,intrigue,3,1,8,test
64020,3238,distinction,2,1,11,test
13523,581,expound,2,1,7,test
49313,2413,watches,2,1,7,test
82117,4237,passably,3,1,8,test
36566,1729,Ignorant,1,1,8,test
17016,738,bidder,3,1,6,test
94496,4931,immaturity,1,1,10,test
68162,3460,activate,2,1,8,test
1188,43,works,2,1,5,test
8644,358,pays,2,1,4,test
5618,223,Creek,2,1,5,test
56820,2855,trilogy,2,1,7,test
1580,59,way,2,1,3,test
117346,6261,training,3,1,8,test
4072,153,aware,2,1,5,test
48820,2383,boffo,2,1,5,test
38949,1857,bewildering,1,1,11,test
49086,2397,bald,2,1,4,test
11275,486,pile,2,1,4,test
128700,6921,poster-boy,2,1,10,test
45650,2219,counting,2,1,8,test
26751,1227,Compellingly,3,1,12,test
106526,5624,conceal,2,1,7,test
4524,171,amiable,3,1,7,test
137561,7441,attach,2,1,6,test
12713,547,downfall,1,1,8,test
34789,1636,sophistication,2,1,14,test
7854,319,seat,3,1,4,test
9650,402,writing,2,1,7,test
14015,603,Venice,2,1,6,test
117377,6262,minimally,2,1,9,test
58842,2966,ingenious,4,1,9,test
131717,7101,whistle,2,1,7,test
2005,75,through-line,2,1,12,test
48570,2372,grim,2,1,4,test
71640,3655,checklist,2,1,9,test
24161,1098,jell,2,1,4,test
43410,2099,60-second,2,1,9,test
61618,3114,ran,2,1,3,test
321,12,realization,2,1,11,test
89940,4680,retreats,2,1,8,test
1911,70,furiously,1,1,9,test
27249,1253,learn,2,1,5,test
1031,38,rambling,1,1,8,test
134234,7243,serpent,2,1,7,test
110400,5848,trudge,1,1,6,test
26428,1212,shorts,2,1,6,test
12954,556,bite,1,1,4,test
6136,244,cuss,2,1,4,test
148874,8099,socially,2,1,8,test
7473,303,raunch,1,1,6,test
4709,179,nostalgic,3,1,9,test
42255,2034,online,2,1,6,test
152580,8326,majors,2,1,6,test
75023,3847,family-film,2,1,11,test
4335,164,journey,2,1,7,test
360,13,an,2,1,2,test
122672,6582,mending,2,1,7,test
30374,1410,well-defined,3,1,12,test
40605,1944,offend,1,1,6,test
1173,43,goal,3,1,4,test
102349,5386,shudder,2,1,7,test
139677,7577,cases,2,1,5,test
103873,5476,whit,3,1,4,test
1465,53,processed,2,1,9,test
21259,951,visions,2,1,7,test
10318,433,chateaus,2,1,8,test
43713,2119,errors,0,1,6,test
137769,7455,sale,2,1,4,test
145529,7911,Reiner,2,1,6,test
11645,502,arbitrarily,2,1,11,test
40551,1940,gleaned,2,1,7,test
7101,286,cold-blooded,2,1,12,test
47728,2325,Pootie,2,1,6,test
95989,5014,caustic,2,1,7,test
88327,4587,Firth,2,1,5,test
17210,746,scientists,2,1,10,test
104953,5543,misbegotten,2,1,11,test
10417,438,remarkable,4,1,10,test
32813,1537,patched,2,1,7,test
150302,8185,Kincaid,2,1,7,test
50394,2477,gunfight,1,1,8,test
66993,3401,unveil,2,1,6,test
74556,3822,65,2,1,2,test
29309,1359,singers,2,1,7,test
47912,2336,ramble,1,1,6,test
89109,4632,Melville,2,1,8,test
152016,8294,dusty,1,1,5,test
106214,5608,someday,2,1,7,test
10465,440,20,2,1,2,test
154867,8470,Augustine,2,1,9,test
49586,2428,kitchen,2,1,7,test
51862,2558,circa,3,1,5,test
79009,4065,overstating,1,1,11,test
72188,3687,heralds,2,1,7,test
90587,4715,ambience,2,1,8,test
12912,554,pressed,2,1,7,test
127232,6842,Copenhagen,2,1,10,test
38701,1844,contradicts,2,1,11,test
35783,1688,word,2,1,4,test
14468,623,solo,3,1,4,test
110681,5864,self-examination,2,1,16,test
101667,5351,TV-insider,2,1,10,test
29073,1346,nationwide,2,1,10,test
10964,467,shape-shifting,2,1,14,test
91124,4741,parent,2,1,6,test
9062,378,desperately,1,1,11,test
79037,4067,fitfully,2,1,8,test
5172,204,pictures,2,1,8,test
64354,3258,Alternates,2,1,10,test
134192,7242,1960,2,1,4,test
65484,3316,restroom,2,1,8,test
36449,1724,wildly,2,1,6,test
370,14,something,2,1,9,test
6565,261,worthy,4,1,6,test
47944,2338,pathos,2,1,6,test
19418,852,Hawke,2,1,5,test
140916,7642,mistaken,2,1,8,test
80671,4154,Harlem,2,1,6,test
154428,8441,Nonchalantly,2,1,12,test
18066,787,stockings,2,1,9,test
82915,4280,Phifer,2,1,6,test
54156,2690,Informative,3,1,11,test
154213,8426,linear,2,1,6,test
27659,1269,Wisegirls,2,1,9,test
122712,6583,post-adolescent,2,1,15,test
13550,582,sniffle,2,1,7,test
37780,1797,shifted,2,1,7,test
40899,1960,Teddy,2,1,5,test
11580,498,sensuality,3,1,10,test
87686,4553,heretofore,2,1,10,test
118255,6318,prepared,2,1,8,test
17941,781,collection,2,1,10,test
1202,44,100-minute,2,1,10,test
42929,2073,gourmet,3,1,7,test
103062,5432,briefly,3,1,7,test
3759,142,shots,2,1,5,test
16031,688,milestones,2,1,10,test
20121,893,Lewis,3,1,5,test
52266,2582,le,2,1,2,test
154127,8420,throbbing,2,1,9,test
87824,4561,deep-seated,2,1,11,test
13108,563,wreaked,0,1,7,test
21867,978,conservative,2,1,12,test
63139,3192,infuse,2,1,6,test
74179,3800,conceited,1,1,9,test
35239,1656,botching,1,1,8,test
130213,7010,crooks,2,1,6,test
58723,2960,derived,2,1,7,test
6281,249,constructs,3,1,10,test
28076,1289,Tori,2,1,4,test
152017,8294,leatherbound,3,1,12,test
60722,3067,logical,3,1,7,test
29689,1375,conceit,1,1,7,test
82838,4277,underdone,1,1,9,test
29794,1381,stupidity,1,1,9,test
12772,550,classification,2,1,14,test
68024,3452,maxim,2,1,5,test
126912,6823,Rick,3,1,4,test
1583,59,gently,2,1,6,test
2387,91,distract,1,1,8,test
13133,564,tropes,2,1,6,test
